,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,eir_score,shape_score,intensity_score,prevalence_score,param_set,round
161,161.0,161.0,161.0,161.0,9.0,,,,,,,,,,0.0,1.1777670258759458,1.700071354460344,0.07058481509375,10.0,9
162,162.0,162.0,162.0,162.0,10.0,,,,,,,,,,0.0,1.2188650104710803,1.7831492507168585,0.0510864500531999,11.0,9
163,163.0,163.0,163.0,163.0,11.0,,,,,,,,,,0.0,1.1482173813638406,1.7136553036504028,0.0804905351169,12.0,9
164,164.0,164.0,164.0,164.0,12.0,,,,,,,,,,0.0,1.1220381644766615,1.6576820821224183,0.06726924538225,13.0,9
165,165.0,165.0,165.0,165.0,13.0,,,,,,,,,,0.0,1.1172430413398775,1.6660178320733476,0.0588801734926,14.0,9
166,166.0,166.0,166.0,166.0,14.0,,,,,,,,,,0.0,0.8623054957789064,1.6933739257343328,0.0724389269611,15.0,9
167,167.0,167.0,167.0,167.0,15.0,,,,,,,,,,0.0,1.0195581865827643,1.6608647581961475,0.0830988632002,16.0,9
168,168.0,168.0,168.0,0.0,,,,,,,,,,,0.0,1.1769178809059295,1.6572789798523917,0.0865408268368,1.0,10
169,169.0,169.0,169.0,1.0,,,,,,,,,,,0.0,1.3439242912610772,1.7864751683763909,0.0645342786398999,2.0,10
170,170.0,170.0,170.0,2.0,,,,,,,,,,,0.0,1.0325499801052451,1.6588486576576706,0.1078634389076999,3.0,10
171,171.0,171.0,171.0,3.0,,,,,,,,,,,0.0,1.2430017930355322,1.7011859579611532,0.0564103712656499,4.0,10
172,172.0,172.0,172.0,4.0,,,,,,,,,,,0.0,0.9454918301417296,1.6876190527309505,0.0842185720139,5.0,10
173,173.0,173.0,173.0,5.0,,,,,,,,,,,0.0,1.0098543032276546,1.7770390238664326,0.0698605559008499,6.0,10
174,174.0,174.0,174.0,6.0,,,,,,,,,,,0.0,1.093499522965827,1.549892483868938,0.1110641855114499,7.0,10
175,175.0,175.0,175.0,7.0,,,,,,,,,,,0.0,1.209858943911207,1.5097008024274208,0.14004596617085,8.0,10
176,176.0,176.0,176.0,8.0,,,,,,,,,,,0.0,0.931177086706472,1.7736257236657238,0.04805840018265,9.0,10
177,177.0,177.0,177.0,9.0,,,,,,,,,,,0.0,1.0144954443094951,1.727375000587393,0.09553921786775,10.0,10
178,178.0,178.0,178.0,10.0,,,,,,,,,,,0.0,1.0686711805351874,1.5798670550126035,0.1101273613137,11.0,10
179,179.0,179.0,179.0,11.0,,,,,,,,,,,0.0,1.193641634757287,1.6110009547917792,0.1111472059221,12.0,10
180,180.0,180.0,180.0,12.0,,,,,,,,,,,0.0,1.069682968399787,1.7194322706611005,0.0645352143937999,13.0,10
181,181.0,181.0,181.0,13.0,,,,,,,,,,,0.0,1.1080722019958589,1.6121659876583632,0.1134692720078,14.0,10
182,182.0,182.0,182.0,14.0,,,,,,,,,,,0.0,1.06365721439984,1.6159530209004986,0.0784864576941,15.0,10
183,183.0,183.0,183.0,15.0,,,,,,,,,,,0.0,1.1460369835478634,1.5510947388059588,0.1031918736079,16.0,10
184,184.0,184.0,0.0,,,,,,,,,,,,0.0,1.1309706858082014,1.593065974447659,0.1267890402002,1.0,11
185,185.0,185.0,1.0,,,,,,,,,,,,0.0,1.1762589854938523,1.6808335582819047,0.0773102547144,2.0,11
186,186.0,186.0,2.0,,,,,,,,,,,,0.0,1.1572019527257704,1.649378689074728,0.09262431192765,3.0,11
187,187.0,187.0,3.0,,,,,,,,,,,,0.0,1.0243698055614223,1.60539822483764,0.09034452088325,4.0,11
188,188.0,188.0,4.0,,,,,,,,,,,,0.0,1.0677158084249008,1.6558252899897077,0.09525863927195,5.0,11
189,189.0,189.0,5.0,,,,,,,,,,,,0.0,1.0441302783834117,1.6323647485628057,0.10612631732945,6.0,11
190,190.0,190.0,6.0,,,,,,,,,,,,0.0,1.091400151971272,1.676276666672505,0.08106788407055,7.0,11
191,191.0,191.0,7.0,,,,,,,,,,,,0.0,1.1952693477883785,1.6835794203010552,0.10077408773605,8.0,11
192,192.0,192.0,8.0,,,,,,,,,,,,0.0,1.351934224838397,1.5875425642248553,0.08224690757495,9.0,11
193,193.0,193.0,9.0,,,,,,,,,,,,0.0,1.193694910760573,1.640732600086824,0.1193118047537,10.0,11
194,194.0,194.0,10.0,,,,,,,,,,,,0.0,1.1115205892450972,1.5669062374121163,0.1372533259493,11.0,11
195,195.0,195.0,11.0,,,,,,,,,,,,0.0,1.058379323409835,1.5532269707848407,0.10059545998705,12.0,11
196,196.0,196.0,12.0,,,,,,,,,,,,0.0,0.9472643031320556,1.5369921983803931,0.12175629866505,13.0,11
197,197.0,197.0,13.0,,,,,,,,,,,,0.0,1.048642183199558,1.6005404827412033,0.09439301405235,14.0,11
198,198.0,198.0,14.0,,,,,,,,,,,,0.0,1.2088599786844512,1.5715751895812875,0.10743536658865,15.0,11
199,199.0,199.0,15.0,,,,,,,,,,,,0.0,0.9792340853813254,1.6115868032707483,0.12325118002795,16.0,11
200,200.0,0.0,,,,,,,,,,,,,0.0,1.0279667797509082,1.5421137790160582,0.1222345211316,1.0,12
201,201.0,1.0,,,,,,,,,,,,,0.0,1.0992154943037888,1.6671576321487145,0.07819885749285,2.0,12
202,202.0,2.0,,,,,,,,,,,,,0.0,1.1284358829295018,1.7250481993036664,0.07486020393345,3.0,12
203,203.0,3.0,,,,,,,,,,,,,0.0,0.9049330541992971,1.6718588461668955,0.09941637094765,4.0,12
204,204.0,4.0,,,,,,,,,,,,,0.0,1.24571132815703,1.730768489253793,0.0717618559356,5.0,12
205,205.0,5.0,,,,,,,,,,,,,0.0,1.2666985508663016,1.7442737982513523,0.0553718052410499,6.0,12
206,206.0,6.0,,,,,,,,,,,,,0.0,1.1880130241861062,1.7557739644277377,0.06763778626095,7.0,12
207,207.0,7.0,,,,,,,,,,,,,0.0,1.442599532344583,1.6754841988132347,0.1038216629493,8.0,12
208,208.0,8.0,,,,,,,,,,,,,0.0,1.3599804858807474,1.7042063000339291,0.08562164669515,9.0,12
209,209.0,9.0,,,,,,,,,,,,,0.0,0.967796771380141,1.69539277087991,0.0733893755591,10.0,12
210,210.0,10.0,,,,,,,,,,,,,0.0,1.0859022118652395,1.6612339889316634,0.08109241276355,11.0,12
211,211.0,11.0,,,,,,,,,,,,,0.0,1.0456935013981452,1.6290097722455126,0.09667205553,12.0,12
212,212.0,12.0,,,,,,,,,,,,,0.0,1.324120976478668,1.6857129427192632,0.08170966828535,13.0,12
213,213.0,13.0,,,,,,,,,,,,,0.0,1.2842677785501844,1.6490897718338482,0.1095170703017,14.0,12
214,214.0,14.0,,,,,,,,,,,,,0.0,1.214736161040196,1.7439841099055025,0.09173610615395,15.0,12
215,215.0,15.0,,,,,,,,,,,,,0.0,0.9732580343147136,1.6479459444339593,0.07382081822545,16.0,12
216,0.0,,,,,,,,,,,,,,0.0,1.1016549030149936,1.5161238465556168,0.1205679719955,1.0,13
217,1.0,,,,,,,,,,,,,,0.0,1.1087094856840918,1.58492869662215,0.1009537587868,2.0,13
218,2.0,,,,,,,,,,,,,,0.0,0.9954728809616078,1.5832233382776546,0.0872502563783,3.0,13
219,3.0,,,,,,,,,,,,,,0.0,1.0276205343624143,1.482464419904776,0.11819165591595,4.0,13
220,4.0,,,,,,,,,,,,,,0.0,1.0528349097041716,1.5923994018890444,0.1325734704147499,5.0,13
221,5.0,,,,,,,,,,,,,,0.0,1.2315403989624587,1.5885935304371797,0.09954616882695,6.0,13
222,6.0,,,,,,,,,,,,,,0.0,1.2119229526187003,1.628383497016166,0.09777589225985,7.0,13
223,7.0,,,,,,,,,,,,,,0.0,1.1763387964837742,1.6223309526582852,0.096997601101,8.0,13
224,8.0,,,,,,,,,,,,,,0.0,1.1892738810416073,1.59023762450939,0.09634850213805,9.0,13
225,9.0,,,,,,,,,,,,,,0.0,0.955316559135946,1.6359622958432063,0.1083226225865,10.0,13
226,10.0,,,,,,,,,,,,,,0.0,1.0700032462639406,1.6395381441483934,0.0908026660518,11.0,13
227,11.0,,,,,,,,,,,,,,0.0,1.1123295905517805,1.6309341339121628,0.10123953879405,12.0,13
228,12.0,,,,,,,,,,,,,,0.0,1.0658188923719618,1.6649190041551245,0.078307825107,13.0,13
229,13.0,,,,,,,,,,,,,,0.0,1.2779286132410426,1.5880916194650767,0.10111935965075,14.0,13
230,14.0,,,,,,,,,,,,,,0.0,1.0673644276939558,1.6542278595062614,0.1145701009874,15.0,13
231,15.0,,,,,,,,,,,,,,0.0,1.2247242825370637,1.587474006274006,0.1305859409046499,16.0,13
0,,,,,,,,,,,,,,,0.0,1.0816902724847233,1.57018381202166,0.11179791109380001,1.0,14
1,,,,,,,,,,,,,,,0.0,1.023198464947651,1.6652615754713322,0.07680472659335001,2.0,14
2,,,,,,,,,,,,,,,0.0,1.1649990366971865,1.5884671450252135,0.12388017821810003,3.0,14
3,,,,,,,,,,,,,,,0.0,1.120446572797795,1.5926083029505844,0.08336853178160002,4.0,14
4,,,,,,,,,,,,,,,0.0,1.13130028371021,1.6043074551220644,0.1154572183337,5.0,14
5,,,,,,,,,,,,,,,0.0,0.8657630151317808,1.6500001390731234,0.0968363582803,6.0,14
6,,,,,,,,,,,,,,,0.0,1.0104050466409695,1.6366448476512745,0.09821899123670001,7.0,14
7,,,,,,,,,,,,,,,0.0,1.1735257680090785,1.611699623445314,0.10583734554895001,8.0,14
8,,,,,,,,,,,,,,,0.0,0.9556263544107875,1.5907337738316523,0.10955189133015002,9.0,14
9,,,,,,,,,,,,,,,0.0,1.0958175720528283,1.592417105767179,0.12388038789925,10.0,14
10,,,,,,,,,,,,,,,0.0,1.3008439523148434,1.6160672021848377,0.12143721164725,11.0,14
11,,,,,,,,,,,,,,,0.0,0.9772670888592553,1.609900711807127,0.08724510492600003,12.0,14
12,,,,,,,,,,,,,,,0.0,1.1485646472864368,1.6187389052262733,0.11251896245175001,13.0,14
13,,,,,,,,,,,,,,,0.0,1.1844482631430455,1.5380664465476654,0.13112648325385,14.0,14
14,,,,,,,,,,,,,,,0.0,0.9886939613260626,1.5512078198460841,0.12536723993284998,15.0,14
15,,,,,,,,,,,,,,,0.0,1.1441649258876478,1.5958088863440723,0.10609409432370003,16.0,14
